Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Spain,ESP,..,96.4949722290039,..,..,..,..,..,..,..,..,..,..,..,..,97.1651229858398,97.7506866455078,97.7521362304688,97.9388427734375,97.6306076049805,97.6792678833008,97.7489013671875,97.7837524414063,97.8945388793945,98.0791320800781,98.0937194824219,98.1432571411133,98.2505111694336,..,98.4365005493164,..,98.5944595336914,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ethiopia,ETH,..,..,..,..,27.0113506317139,..,..,..,..,..,..,..,..,..,35.9000015258789,29.8203392028809,..,38.995979309082,..,..,..,..,..,..,..,..,..,51.7711791992188,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Philippines,PHL,93.5738983154297,..,..,..,93.9159698486328,..,..,..,..,..,92.6000595092773,..,..,92.590690612793,..,..,..,..,95.4200973510742,..,..,..,..,96.3980026245117,..,98.1825485229492,..,..,..,96.2781677246094,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,India,IND,..,48.2220687866211,..,..,..,..,..,..,..,..,..,61.0145606994629,..,..,..,..,62.7544708251953,..,..,..,..,69.3025588989258,..,..,..,..,..,..,74.3729934692383,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Indonesia,IDN,81.5198516845703,..,..,..,..,..,..,..,..,..,..,..,..,..,90.3847885131836,..,91.9822692871094,..,92.1922988891602,92.5817031860352,..,92.8119125366211,..,..,95.1162185668945,95.2179336547852,95.3769683837891,..,95.658561706543,..,95.9990081787109,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,74.0522003173828,..,..,..,..,..,..,..,..,..,..,..,77.1999969482422,72.6999969482422,82.1999969482422,..,83.3000030517578,85.5999984741211,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,"Iran, Islamic Rep.",IRN,..,65.5314025878906,..,..,..,..,73.0602493286133,..,..,..,..,..,77,..,..,82.4412002563477,82.3313217163086,..,82.9623031616211,..,..,..,83.6259918212891,84.6268005371094,84.7052383422852,..,85.5442504882813,..,..,..,..,88.7399978637695,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,98.416618347168,..,..,..,..,..,..,..,..,..,98.8482818603516,..,..,..,..,..,..,99.15576171875,99.3490982055664,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,82.2290802001953,..,..,..,..,..,..,72.1570281982422,..,..,..,..,..,..,78.733039855957,..,..,..,81.5349731445313,..,..,82.620002746582,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Mexico,MEX,87.55615234375,..,..,..,..,..,..,..,..,..,90.5356216430664,..,90.2746505737305,..,90.953742980957,91.6302719116211,91.7345199584961,92.7951736450195,92.9255981445313,93.4418792724609,93.0689392089844,93.5199813842773,94.228401184082,93.9628524780273,94.5558776855469,94.472282409668,94.859619140625,94.9727783203125,95.3799133300781,..,95.2478485107422,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Morocco,MAR,..,..,..,..,41.594108581543,..,..,..,..,..,..,..,..,..,52.3062591552734,..,..,..,55.1479187011719,56.0836715698242,..,67.0841598510742,69.4253921508789,..,75.5861968994141,..,..,..,73.7500076293945,..,..,75.9300003051758,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Peru,PER,..,..,..,87.1506271362305,..,..,..,..,..,..,..,..,..,..,87.6698532104492,87.9086685180664,88.6993408203125,89.5908126831055,..,..,..,..,93.8417282104492,..,93.7079467773438,94.1623382568359,94.1736679077148,94.1496124267578,94.4082717895508,..,94.497932434082,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,99.4409713745117,..,..,..,..,..,..,..,99.6842727661133,..,..,..,..,..,..,..,99.7300567626953,..,99.6999969482422,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,South Africa,ZAF,..,..,..,..,..,..,82.402099609375,..,..,..,..,..,..,..,..,..,..,88.7172470092773,..,92.8948593139648,92.8773193359375,93.1021423339844,93.7294692993164,..,94.1399002075195,94.367919921875,..,87.0466690063477,..,95.0229721069336,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,92.6465377807617,..,..,..,..,93.5064697265625,..,..,..,..,96.430908203125,..,..,93.7020721435547,..,92.8683090209961,..,..,93.7677612304688,..,..,94.0999984741211,..
"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,90.2782974243164,90.1561279296875,..,..,..,..,..,..,..,..,93.5204467773438,..,..,..,..,..,..,..,..,..,95.7538681030273,..,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
