Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Italy,ITA,..,..,..,..,..,..,..,..,..,..,99.88593055,99.88591502,99.88589826,99.88587425,99.8858536,99.88582641,99.8858026,99.88577878,99.88575828,99.88573136,99.88570754,99.88568393,99.88563549,99.88557595,99.88551682,99.8854609,99.88539916,99.88534404,99.88528149,99.88521813,99.8851602,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,30.55908745,30.82303724,30.94551279,31.06556879,31.1831621,31.29814186,31.41057218,31.52040505,31.62759601,31.73199465,31.83365481,31.932772,32.02923088,32.12306456,32.21411259,32.30235103,32.38771068,32.47011972,32.54954127,32.62581333,32.69894486,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,77.0982603,77.9543609,78.79972131,79.6345608,80.45935571,81.27377788,82.07830717,82.87293106,83.65830449,84.43419231,85.20102819,85.95971004,86.70980432,87.45178303,88.18573213,88.91148404,89.62944687,90.33947554,91.04184497,91.73666093,92.42406261,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,67.75565155,68.53438479,69.72915603,70.94093068,72.1705624,73.17732429,74.12862857,75.07866135,76.02704441,76.97343084,77.91863276,78.86171012,79.80289214,80.74184444,81.67878265,82.61338627,83.54587203,84.47590911,85.40346662,86.32823398,87.25043077,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Peru,PER,..,..,..,..,..,..,..,..,..,..,63.25045105,64.13971934,65.01766968,65.88490593,66.74113565,67.58611784,68.42083539,69.24466234,70.01029506,70.74857555,71.48246071,72.21128891,72.93578293,73.65533795,74.37032987,75.08109976,75.78709672,76.4886635,77.18766036,77.8836449,78.57670211,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,61.05083686,61.45606929,61.86207854,62.26886336,62.67642589,63.08476508,63.49388054,64.72975559,65.98141978,67.24905618,68.53787476,69.86620672,71.20451811,72.5527742,73.91067261,75.27825227,76.65530655,78.04232901,79.43866535,80.8435005,82.25604781,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,84.37950462,84.61264983,84.84550472,85.09058186,85.3394716,85.58783642,85.83567428,86.0829788,86.32975672,86.57570858,86.82143109,87.06662672,87.31515681,87.56649553,87.82094818,88.0777358,88.3368735,88.59811986,88.86099167,89.12524936,89.3906766,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,South Africa,ZAF,..,..,..,..,..,..,..,..,..,..,58.75685944,59.80786467,60.86774201,61.92526548,62.97493217,64.01580626,65.04813012,66.07165911,67.08632138,68.0912245,69.08668367,70.07234949,71.04814234,72.01358167,72.96880358,73.9135389,74.84761764,75.77086841,76.68318836,77.58447964,78.47461071,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Spain,ESP,..,..,..,..,..,..,..,..,..,..,99.90186871,99.90222486,99.90246155,99.90262867,99.90279838,99.9029617,99.90313311,99.9032939,99.90346047,99.90362212,99.90378733,99.90394867,99.90411152,99.9042649,99.904384,99.90433049,99.90428432,99.90423092,99.90394689,99.90365719,99.90336421,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Thailand,THA,..,..,..,..,..,..,..,..,..,..,92.4134373,92.68898717,92.96898851,93.25367209,93.54317222,93.83781676,94.13753606,94.4425781,94.75302481,95.06909558,95.39077552,95.72517684,96.06462166,96.40752741,96.75388237,97.10370657,97.45533132,97.79090683,98.12521791,98.42052549,98.71311912,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,99.12998922,99.12954593,99.12825158,99.1269699,99.12570184,99.12444484,99.12319667,99.12197081,99.1207537,99.11955254,99.11836302,99.11718667,99.11602073,99.11485603,99.11370311,99.1125619,99.1114221,99.11029545,99.10917758,99.10805979,99.1069609,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,United States,USA,..,..,..,..,..,..,..,..,..,..,99.88303647,99.88278005,99.88253062,99.88227989,99.8820292,99.8817868,99.88154042,99.88129549,99.8810546,99.88081511,99.86076619,99.84103269,99.82162867,99.80256859,99.78386084,99.7655241,99.74755356,99.72996764,99.71277377,99.69599445,99.67961928,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,51.91688962,53.87481108,55.819878,57.75025922,59.66660351,61.64097344,63.60463279,65.5572956,67.49840034,69.42821322,71.34909419,73.25730636,75.15281942,77.03452679,78.90307591,80.75801041,82.59892171,84.32223318,86.02534939,87.70813691,89.24647713,..,..
People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,98.91873585,98.94289624,98.96707046,98.99117097,99.01518622,99.03911816,99.06304979,99.08687401,99.11049611,99.13391823,99.15713644,99.18000931,99.20237552,99.2243482,99.24592852,99.26713116,99.27900746,99.28966239,99.28848273,99.28733736,99.2862251,..,..
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 05/10/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
